0,"Rainsford's impulse was to hurl himself down like a panther, but he saw that the general's right hand held something metallic—a small automatic pistol."
0,"The hunter shook his head several times, as if he were puzzled."
0,Then he straightened up and took from his case one of his black cigarettes; its pungent incenselike smoke floated up to Rainsford's nostrils.
0,Rainsford held his breath.
0,The general's eyes had left the ground and were traveling inch by inch up the tree.
0,"Rainsford froze there, every muscle tensed for a spring."
0,But the sharp eyes of the hunter stopped before they reached the limb where Rainsford lay; a smile spread over his brown face.
0,"Very deliberately he blew a smoke ring into the air; then he turned his back on the tree and walked carelessly away, back along the trail he had come."
0,The swish of the underbrush against his hunting boots grew fainter and fainter.
0,The pent-up air burst hotly from Rainsford's lungs.
0,His first thought made him feel sick and numb.
0,The general could follow a trail through the woods at night; he could follow an extremely difficult trail; he must have uncanny powers; only by the merest chance had the Cossack failed to see his quarry.
0,Rainsford's second thought was even more terrible.
0,It sent a shudder of cold horror through his whole being.
0,Why had the general smiled?
0,Why had he turned back?
0,"Rainsford did not want to believe what his reason told him was true, but the truth was as evident as the sun that had by now pushed through the morning mists."
0,The general was playing with him!
0,The general was saving him for another day's sport!
0,The Cossack was the cat; he was the mouse.
0,Then it was that Rainsford knew the full meaning of terror.
0,"""I will not lose my nerve."
0,"I will not."""
1,"He slid down from the tree, and struck off again into the woods."
0,His face was set and he forced the machinery of his mind to function.
0,"Three hundred yards from his hiding place he stopped where a huge dead tree leaned precariously on a smaller, living one."
0,"Throwing off his sack of food, Rainsford took his knife from its sheath and began to work with all his energy."
1,"The job was finished at last, and he threw himself down behind a fallen log a hundred feet away."
0,He did not have to wait long.
1,The cat was coming again to play with the mouse.
0,Following the trail with the sureness of a bloodhound came General Zaroff.
0,"Nothing escaped those searching black eyes, no crushed blade of grass, no bent twig, no mark, no matter how faint, in the moss."
0,So intent was the Cossack on his stalking that he was upon the thing Rainsford had made before he saw it.
0,His foot touched the protruding bough that was the trigger.
0,"Even as he touched it, the general sensed his danger and leaped back with the agility of an ape."
0,"But he was not quite quick enough; the dead tree, delicately adjusted to rest on the cut living one, crashed down and struck the general a glancing blow on the shoulder as it fell; but for his alertness, he must have been smashed beneath it."
0,"He staggered, but he did not fall; nor did he drop his revolver."
0,"He stood there, rubbing his injured shoulder, and Rainsford, with fear again gripping his heart, heard the general's mocking laugh ring through the jungle."
1,"""Rainsford,"" called the general, ""if you are within sound of my voice, as I suppose you are, let me congratulate you."
0,Not many men know how to make a Malay mancatcher.
0,"Luckily for me I, too, have hunted in Malacca."
0,"You are proving interesting, Mr. Rainsford."
0,I am going now to have my wound dressed; it's only a slight one.
0,But I shall be back.
0,"I shall be back."""
1,"When the general, nursing his bruised shoulder, had gone, Rainsford took up his flight again."
0,"It was flight now, a desperate, hopeless flight, that carried him on for some hours."
0,"Dusk came, then darkness, and still he pressed on."
0,"The ground grew softer under his moccasins; the vegetation grew ranker, denser; insects bit him savagely."
1,"Then, as he stepped forward, his foot sank into the ooze."
0,"He tried to wrench it back, but the muck sucked viciously at his foot as if it were a giant leech."
0,"With a violent effort, he tore his feet loose."
0,He knew where he was now.
0,Death Swamp and its quicksand.
0,His hands were tight closed as if his nerve were something tangible that someone in the darkness was trying to tear from his grip.
0,The softness of the earth had given him an idea.
0,"He stepped back from the quicksand a dozen feet or so and, like some huge prehistoric beaver, he began to dig."
1,Rainsford had dug himself in in France when a second's delay meant death.
0,That had been a placid pastime compared to his digging now.
0,"The pit grew deeper; when it was above his shoulders, he climbed out and from some hard saplings cut stakes and sharpened them to a fine point."
0,These stakes he planted in the bottom of the pit with the points sticking up.
0,With flying fingers he wove a rough carpet of weeds and branches and with it he covered the mouth of the pit.
0,"Then, wet with sweat and aching with tiredness, he crouched behind the stump of a lightning-charred tree."
1,"He knew his pursuer was coming; he heard the padding sound of feet on the soft earth, and the night breeze brought him the perfume of the general's cigarette."
0,"It seemed to Rainsford that the general was coming with unusual swiftness; he was not feeling his way along, foot by foot."
0,"Rainsford, crouching there, could not see the general, nor could he see the pit."
0,He lived a year in a minute.
0,"Then he felt an impulse to cry aloud with joy, for he heard the sharp crackle of the breaking branches as the cover of the pit gave way; he heard the sharp scream of pain as the pointed stakes found their mark."
0,He leaped up from his place of concealment.
0,Then he cowered back.
0,"Three feet from the pit a man was standing, with an electric torch in his hand."
1,"""You've done well, Rainsford,"" the voice of the general called."
0,"""Your Burmese tiger pit has claimed one of my best dogs."
0,Again you score.
0,"I think, Mr. Rainsford, I'll see what you can do against my whole pack."
0,I'm going home for a rest now.
0,"Thank you for a most amusing evening."""
1,"At daybreak Rainsford, lying near the swamp, was awakened by a sound that made him know that he had new things to learn about fear."
0,"It was a distant sound, faint and wavering, but he knew it."
0,It was the baying of a pack of hounds.
1,Rainsford knew he could do one of two things.
0,He could stay where he was and wait.
0,That was suicide.
0,He could flee.
0,That was postponing the inevitable.
0,"For a moment he stood there, thinking."
0,"An idea that held a wild chance came to him, and, tightening his belt, he headed away from the swamp."
1,"The baying of the hounds drew nearer, then still nearer, nearer, ever nearer."
0,On a ridge Rainsford climbed a tree.
0,"Down a watercourse, not a quarter of a mile away, he could see the bush moving."
0,"Straining his eyes, he saw the lean figure of General Zaroff; just ahead of him Rainsford made out another figure whose wide shoulders surged through the tall jungle weeds; it was the giant Ivan, and he seemed pulled forward by some unseen force; Rainsford knew that Ivan must be holding the pack in leash."
0,They would be on him any minute now.
0,His mind worked frantically.
1,He thought of a native trick he had learned in Uganda.
0,He slid down the tree.
0,"He caught hold of a springy young sapling and to it he fastened his hunting knife, with the blade pointing down the trail; with a bit of wild grapevine he tied back the sapling."
0,Then he ran for his life.
0,The hounds raised their voices as they hit the fresh scent.
0,Rainsford knew now how an animal at bay feels.
0,He had to stop to get his breath.
0,"The baying of the hounds stopped abruptly, and Rainsford's heart stopped too."
0,They must have reached the knife.
1,He shinned excitedly up a tree and looked back.
0,His pursuers had stopped.
0,"But the hope that was in Rainsford's brain when he climbed died, for he saw in the shallow valley that General Zaroff was still on his feet."
0,But Ivan was not.
0,"The knife, driven by the recoil of the springing tree, had not wholly failed."
0,Rainsford had hardly tumbled to the ground when the pack took up the cry again.
0,"""Nerve, nerve, nerve!"""
0,"he panted, as he dashed along."
0,A blue gap showed between the trees dead ahead.
0,Ever nearer drew the hounds.
0,Rainsford forced himself on toward that gap.
0,He reached it.
0,It was the shore of the sea.
0,Across a cove he could see the gloomy gray stone of the chateau.
0,Twenty feet below him the sea rumbled and hissed.
0,Rainsford hesitated.
0,He heard the hounds.
0,Then he leaped far out into the sea.
0,.
0,.
0,.
0,"When the general and his pack reached the place by the sea, the Cossack stopped."
0,For some minutes he stood regarding the blue-green expanse of water.
0,He shrugged his shoulders.
0,"Then be sat down, took a drink of brandy from a silver flask, lit a cigarette, and hummed a bit from Madame Butterfly."
1,General Zaroff had an exceedingly good dinner in his great paneled dining hall that evening.
0,With it he had a bottle of Pol Roger and half a bottle of Chambertin.
0,Two slight annoyances kept him from perfect enjoyment.
0,"One was the thought that it would be difficult to replace Ivan; the other was that his quarry had escaped him; of course, the American hadn't played the game—so thought the general as he tasted his after-dinner liqueur."
0,"In his library he read, to soothe himself, from the works of Marcus Aurelius."
0,At ten he went up to his bedroom.
0,"He was deliciously tired, he said to himself, as he locked himself in."
0,"There was a little moonlight, so, before turning on his light, he went to the window and looked down at the courtyard."
0,"He could see the great hounds, and he called, ""Better luck another time,"" to them."
0,Then he switched on the light.
0,"A man, who had been hiding in the curtains of the bed, was standing there."
0,"""Rainsford!"""
0,screamed the general.
0,"""How in God's name did you get here?"""
0,"""Swam,"" said Rainsford."
0,"""I found it quicker than walking through the jungle."""
0,The general sucked in his breath and smiled.
0,"""I congratulate you,"" he said."
0,"""You have won the game."""
0,Rainsford did not smile.
0,"""I am still a beast at bay,"" he said, in a low, hoarse voice."
0,"""Get ready, General Zaroff."""
0,The general made one of his deepest bows.
0,"""I see,"" he said."
0,"""Splendid!"
0,One of us is to furnish a repast for the hounds.
0,The other will sleep in this very excellent bed.
0,"On guard, Rainsford."""
0,.
0,.
0,.
0,"He had never slept in a better bed, Rainsford decided."
